idnew	nuc.diversity.within	hap.diversity.within	Pi	Tajima.D	n.segregating.sites	Rozas.R_2	Fu.Li.F	Fu.Li.D	Fu.F_S	Strobeck.S	alnlength	size	class	subclass	cls.per	ids	pairs	branchlength	edpSel	pdpSel	pSelCls	exp.avg	exp.dev	ogtype	araport11	expression.strength	tissue.bias	pathogen.induction
214.1	0.0241087922021774	1	0.0241087922021774	-0.766102099751955	388	0.121758896504219	0.0349695290423871	0.170019343279059	0.488682386809078	1	4626	11	TNL	TNL	6.67	0	0	0.0185204	22	1	2	43.64	27.75	cloud	NA	NA	NA	NA
215.1	0.00648350899730421	0.976190476190476	0.00648350899730421	-1.77775800179207	201	0.0937742677979069	-2.9049351251459	-3.02673677890856	-0.0918453308162912	0.732047831491734	4893	21	TNL	TN	84.00	0	0	0.00139431	10	0	1	51	0.45	shell	NA	NA	NA	NA
216.1	0.0211825447344225	1	0.0211825447344225	-0.841886962301432	199	0.337025699576167	-0.207599438903362	-0.841886962301431	2.79344678059684	1	4713	4	TNL	TNL	37.50	0	0	0.0145858	0	0	1	97.25	0.96	cloud	AT4G16890.1	100	Leaf	–
216.3	0.0447244326554671	0.972222222222222	0.0447244326554671	0.0277874700947737	547	0.141889682277484	0.0844460934826848	-0.107925701755121	4.43975025914787	0.160948819284422	4524	9	TNL	TNL	69.23	0	0	0.0204777	12	6	2	85.67	32.05	cloud	NA	NA	NA	NA
216.5	0.0266538214515093	1	0.0266538214515093	-0.374694242628342	263	0.183891621046894	0.192890307803356	-0.374694242628341	3.12468923076751	1	5190	4	TNL	TNL	25.00	0	0	0.0197872	0	0	1	79	27.31	cloud	NA	NA	NA	NA
2.17	0.000547345374931582	0.285714285714286	0.000547345374931582	-1.0062305898749	1	6.85714285714286	-0.86542958300267	-1.04880884817015	-0.0947366037972156	0.890232970124275	522	8	RNL	R	58.33	0	0	0.000147615	0	0	1	25.5	12.09	cloud	NA	NA	NA	NA
217.1	0.0662434816511526	0.911764705882353	0.0662434816511526	-0.63384717033159	950	0.142842030183826	-1.29300504618829	-1.50511683208555	15.019854680317	6.8893708616888e-06	3621	17	NL	N	0.00	0	0	0.025244	2	0	1	20.71	10.02	shell	NA	NA	NA	NA
218.1	0.00947292100119791	0.808823529411765	0.00947292100119791	0.785781286131742	25	0.163237413870709	0.473306824286566	0.175044256198437	3.23313832680968	0.10830435483807	933	17	TNL	TX	71.43	17	0	0.000941226	0	0	1	0	0.00	shell	NA	NA	NA	NA
219.1	0.00103372910390454	0.842105263157895	0.00103372910390454	-1.65323833857878	13	0.110815679915999	-2.27761199234395	-2.29103682421461	-4.71854216104557	0.99806482423377	1980	19	NL	N	73.91	0	0	0.000272971	0	0	1	24.53	9.12	shell	NA	NA	NA	NA
2.20	0	0	0	NA	NA	NA	NA	NA	NA	NA	522	4	RNL	R	50.00	0	0	0	0	0	1	38.25	9.00	cloud	NA	NA	NA	NA
220.1	0.00900459032886877	0.859649122807018	0.00900459032886877	1.64361247594833	10	0.205311468632115	1.34239779844263	0.94372688529774	0.905697976304445	0.488916216640865	465	19	TNL	T	65.22	0	0	0.000652457	0	0	1	0	0.00	shell	NA	NA	NA	NA
2.21	0.00426680599094392	0.924242424242424	0.00426680599094392	-1.02554642620042	9	0.10885957202338	-1.12224707068256	-1.19243396704711	-3.60493917512763	0.995008371360795	522	12	RNL	R	75.00	0	0	0.000955	0	0	1	31.83	10.88	cloud	NA	NA	NA	NA
22.1	0.00339230673991099	0.962146892655367	0.00339230673991099	-2.50885997876845	235	0.049738415664756	-5.99802879989745	-6.77599556726498	-5.40145655058298	0.998090299256313	4335	60	NL	N	87.50	0	54	0.00064135	1	0	1	40.67	23.68	core	NA	NA	NA	NA
221.2	0.0307589521438809	1	0.0307589521438809	-0.85430283050662	547	0.0957462053277713	-1.08434550060141	-1.16731613752217	-0.10380979726202	1	4419	15	TNL	TNL	10.53	0	0	0.0144251	19	15	2	88.2	7.59	shell	NA	NA	NA	NA
222.1	0.00524654306166911	0.450980392156863	0.00524654306166911	1.13427204087906	8	0.188058514995082	1.05647230973131	0.800849441181061	4.72710172411013	0.0456075267014116	588	18	TNL	T	54.55	0	0	0.00131585	0	0	1	1	1.94	shell	NA	NA	NA	NA
223.1	0.004811015315217	0.860294117647059	0.004811015315217	0.209354131834252	25	0.1411718749252	0.28330106734109	0.175044256198437	0.738869111316087	0.528357730071115	1617	17	TNL	TN	80.95	0	0	0.00061029	0	0	1	0	0.00	shell	NA	NA	NA	NA
2.24	0.0105747126436782	0.777777777777778	0.0105747126436782	-2.05794624347108	23	0.22928342388583	-2.29696659094411	-2.42980315719499	0.192067483529787	0.718827755286007	435	10	RNL	R	71.43	0	0	0.00319059	0	0	1	19.6	14.14	cloud	NA	NA	NA	NA
224.1	0.00207129094412331	0.866666666666667	0.00207129094412331	0.26154891776571	10	0.151920003620326	0.230357023816715	0.0944913300167914	-0.321920893267541	0.778822998632111	1557	16	TNL	TN	80.00	0	0	0.000266483	0	0	1	0	0.00	shell	NA	NA	NA	NA
2.25	0.0049109883364027	1	0.0049109883364027	NA	4	0.311804782231162	NA	NA	-0.340926586970593	1	543	4	RNL	R	50.00	0	0	0.001625	0	0	1	6.75	5.38	cloud	NA	NA	NA	NA
225.1	0.0181218246079081	0.775	0.0181218246079081	0.463227888536376	164	0.156127730351317	0.669957688609667	0.551373889887361	14.3389647634518	8.9247808060477e-06	3018	16	TNL	TNL	0.00	0	0	0.00310669	6	0	1	0.12	0.34	shell	NA	NA	NA	NA
226.1	0.0340284387528482	0.978021978021978	0.0340284387528482	-0.0184960078240358	207	0.134189818934672	0.0790381881502548	-0.0220368569062856	2.02505318801773	0.354880700207068	1905	14	NL	N	55.56	0	0	0.00937872	0	21	2	96.79	5.96	shell	NA	NA	NA	NA
227.1	0.00173872967990615	0.398692810457516	0.00173872967990615	-1.60021079814134	4	0.127704728964872	-1.72232744924056	-1.61330258616229	-1.48575132916225	0.947954750663352	312	18	TNL	T	0.00	0	0	0.000390364	0	0	1	0	0.00	shell	NA	NA	NA	NA
228.1	0.0183245733566933	0.927272727272727	0.0183245733566933	0.42738413824168	69	0.161878713051919	0.490618003952978	0.312349686521726	2.60997309692393	0.229196765408711	1401	11	CNL	CN	66.67	0	0	0.00524016	2	2	2	59.64	34.01	cloud	NA	NA	NA	NA
229.1	0.0738203642384106	0.45	0.0738203642384106	-1.01012954839642	1153	0.115111272421915	1.05847966470921	1.68287317745591	Inf	3.49412008889357e-15	3624	16	TNL	TNL	65.00	0	14	0.0181057	0	0	1	19	10.03	shell	NA	NA	NA	NA
2.3	0.00515964240102171	0.866666666666667	0.00515964240102171	-0.39363159347699	7	0.13447170878513	-0.0877427054411471	-0.126019011419613	-2.90554123798054	0.990236616843915	435	10	RNL	R	71.43	0	0	0.00101371	0	0	1	34.8	10.65	cloud	NA	NA	NA	NA
2.30	0.00184162062615101	0.5	0.00184162062615101	-0.709896167879475	2	0.433012701892219	-0.151066890532825	-0.709896167879472	1.09861228866811	0.708333333333333	543	4	RNL	R	50.00	0	0	0.0007394	0	0	1	21.25	13.84	cloud	NA	NA	NA	NA
230.1	0.0040034188034188	0.958333333333333	0.0040034188034188	-0.430639067932489	72	0.129732205612879	0.867570316975678	1.18799239630745	0.455150638490559	0.624088911929307	4875	16	TNL	TNL	45.00	0	0	0.00272179	7	2	2	28.56	0.63	shell	NA	NA	NA	NA
2.31	0.000920810313075506	0.25	0.000920810313075506	-1.31009223603618	2	0.330718913883074	-1.24872527053727	-1.40980045155681	0.761781915006816	0.730860250860251	543	9	RNL	R	69.23	0	0	0.000246333	0	0	1	20.89	17.66	cloud	NA	NA	NA	NA
23.1	0.026718539538024	0.981246218995765	0.0267185395380239	0.585360767523468	404	0.123014526261478	0.488552240028267	0.256403297052469	5.7604056571499	0.00754877527791035	3801	58	TNL	TNL	87.10	0	0	0.00549092	40	13	2	34.95	9.27	core	AT1G63880.1	100	Leaf	–
231.1	0	0	0	NA	NA	NA	NA	NA	NA	NA	408	15	TNL	T	78.95	0	0	0	0	0	1	0	0.00	shell	NA	NA	NA	NA
232.1	0	0	0	NA	NA	NA	NA	NA	NA	NA	213	16	TNL	T	80.00	0	0	0	0	0	1	0	0.00	shell	NA	NA	NA	NA
233.1	0.00451786333680194	0.983333333333333	0.00451786333680194	-1.3862100389275	64	0.108647307218001	-1.60940163763025	-1.60096807777407	-2.9082578265249	0.989214123649012	2883	16	TNL	TL	80.00	0	0	0.00116362	1	1	2	68.62	13.39	shell	NA	NA	NA	NA
2.34	0.00184162062615101	0.5	0.00184162062615101	-0.709896167879475	2	0.433012701892219	-0.151066890532825	-0.709896167879472	1.09861228866811	0.708333333333333	543	4	RNL	R	50.00	0	0	0.0007386	0	0	1	16	15.30	cloud	NA	NA	NA	NA
234.1	0.0143119662739163	0.781818181818182	0.0143119662739163	-0.226455854100738	111	0.159528998372513	1.21462629796672	1.50400090950956	10.5126455370589	0.000409672139233624	2523	11	TNL	TN	73.33	0	0	0.265637	2	0	1	31.73	21.49	cloud	NA	NA	NA	NA
235.1	0.00862840862840863	0.80952380952381	0.00862840862840863	-2.14866690044521	27	0.212596897105611	-2.70830694797198	-2.71985820894238	1.0947362412512	0.466875222189256	468	15	TNL	T	68.42	0	0	0.00251737	0	0	1	0.13	0.35	shell	NA	NA	NA	NA
236.1	0.0101535697562188	0.96969696969697	0.0101535697562188	-0.261196816763486	103	0.131889287427674	-0.507545066960973	-0.708980126734732	1.25343898806559	0.516493380865986	3171	12	TNL	TNL	68.75	0	0	0.00406667	0	2	2	9	1.86	cloud	NA	NA	NA	NA
237.1	0.0661762129970222	0.945454545454545	0.0661762129970222	0.567999765047647	180	0.173920974165182	0.41996252618185	0.163467941188843	3.48601057965761	0.160185747086924	1038	11	NL	N	33.33	0	0	0.0217129	1	1	2	0	0.00	cloud	NA	NA	NA	NA
238.2	0.0499166421496519	1	0.0499166421496519	0.173455148702224	306	0.179630422344401	0.663137448271256	0.173455148702225	3.33129435370132	1	3399	4	NL	NL	12.50	0	0	0.0329654	1	2	2	51.25	14.48	cloud	NA	NA	NA	NA
238.3	0.0518218623481781	1	0.0518218623481781	-0.429228130305094	367	0.0962396894411409	0.146588526714956	-0.429228130305094	3.45620572173452	1	3705	4	NL	NL	25.00	0	0	0.0428798	0	2	2	80	15.38	cloud	NA	NA	NA	NA
239.1	0.00740471107525718	0.989010989010989	0.00740471107525718	-0.793666646049557	96	0.126746267238352	-0.0894682707630634	0.0785408189046119	-1.3731341270515	0.956696716403876	3351	14	TNL	TN	66.67	0	0	0.00224416	3	0	1	1.07	3.73	shell	NA	NA	NA	NA
240.1	0.00262927256792287	0.758241758241758	0.00262927256792287	-1.81244441585725	42	0.179226204798472	-2.32866036620182	-2.39763582259864	1.80017895074067	0.313803430380285	2934	14	TNL	TNL	0.00	0	0	0.00070432	0	0	1	5.36	0.84	shell	NA	NA	NA	NA
24.1	0.0030347385506076	0.964669738863287	0.0030347385506076	-2.11159969915929	174	0.0485623622787134	-4.83895601722159	-5.41950945962392	-9.42424788887945	0.999973978460083	4839	63	TNL	TN	89.55	0	0	0.000538317	8	3	2	69.16	23.71	core	AT1G27170.1	20	Root	–
241.1	0.00930393003563735	0.956043956043956	0.00930393003563735	-2.06722543379096	242	0.190286839452645	-2.72468220668195	-2.80799826068899	2.28295190064986	0.268728906891933	4428	14	TNL	TNL	61.11	0	0	0.0118385	14	5	2	36.07	21.14	shell	AT4G16960.1	20	Leaf+Root	–
242.1	0.00175872692428984	0.912087912087912	0.00175872692428984	-0.501367743453161	23	0.118754809894934	-0.409101042136307	-0.447171862821386	-0.695794028159287	0.846793037220216	3624	14	TNL	TN	0.00	0	0	0.00053116	0	0	1	20.86	6.02	shell	AT5G36930.2	100	Leaf	–
243.1	0.000899986815479773	0.274725274725275	0.000899986815479773	-0.797767387403715	7	0.118866919403748	0.438168145779914	0.76975752371561	2.16283664509021	0.305283481278099	1917	14	TNL	TN	72.22	0	13	0.00014648	0	0	1	0	0.00	shell	NA	NA	NA	NA
244.1	0.0322648912682888	0.939393939393939	0.0322648912682888	0.397461278664947	238	0.164449479228393	0.736699048546381	0.647822814884082	5.65450108772839	0.0284615827247436	2649	12	CNL	CN	43.75	0	0	0.0067999	0	20	2	98.92	0.90	cloud	NA	NA	NA	NA
245.1	0.0328390285837094	0.945454545454545	0.0328390285837094	-0.888466753664274	299	0.126458370065928	-0.116523190130198	0.0193429089519569	3.9717346596772	0.119312803068213	2538	11	TNL	TN	60.00	1	0	0.0135213	1	0	1	70.45	27.32	cloud	NA	NA	NA	NA
246.1	0.00415479582146249	0.602564102564103	0.00415479582146249	-0.312658091983559	27	0.150006155126784	-0.0679718308835595	-0.0969031058404749	6.14225782521123	0.0136874545093121	1944	13	TNL	TN	58.82	0	0	0.00106096	1	0	1	11	2.97	shell	NA	NA	NA	NA
247.4	0	0	0	NA	NA	NA	NA	NA	NA	NA	444	7	RNL	R	54.55	0	0	0	0	0	1	50.86	7.38	cloud	NA	NA	NA	NA
248.1	0.0387168387168387	0.890909090909091	0.0387168387168387	-0.633230747333364	107	0.13261538516447	-0.400763507677209	-0.447470388750247	3.20184539498683	0.1575861136993	819	11	TNL	T	60.00	0	0	0.0209117	1	0	1	30.09	16.88	cloud	NA	NA	NA	NA
249.1	0.0343304843304843	0.963636363636364	0.0343304843304843	-1.77206068371469	445	0.249959646006863	-2.12013193663762	-2.25647507943839	4.34566776047431	0.0946764038396139	2808	11	CNL	CNL	6.67	0	0	0.0148208	1	0	1	2.18	5.31	cloud	NA	NA	NA	NA
250.1	0.00110516934046346	0.781818181818182	0.00110516934046346	0.344258525864815	3	0.184425746117611	0.280011880588359	0.126720966651033	-0.485718899398385	0.853499212183099	1020	11	NL	N	0.00	0	0	0.000155	0	0	1	32.55	19.14	cloud	NA	NA	NA	NA
25.1	0.0109024041169194	0.960841613091759	0.0109024041169194	-2.76739144608928	565	0.115639626913492	-6.73423856880484	-7.65230752556292	0.175836703243133	0.567885659867444	2529	59	NL	NL	88.89	0	56	0.00273983	4	2	2	67.78	19.77	core	AT5G47250.1	100	Leaf+Root	–
251.1	0.00470860787676385	0.833333333333333	0.00470860787676385	0.0282139839317171	47	0.190069488544752	-0.252789853787224	-0.548177821904184	2.97700467568142	0.191517800587482	3693	9	TNL	TNL	61.54	0	3	0.00123287	0	0	1	0	0.00	cloud	NA	NA	NA	NA
252.1	0.0437146506112023	0.977777777777778	0.0437146506112023	-0.393911223979982	327	0.131280183651818	0.00465004362551897	-0.0334658807912397	2.81689117318895	0.336710581787145	2436	10	CNL	CN	35.71	0	0	0.0184473	4	4	2	78.5	26.35	cloud	NA	NA	NA	NA
254.1	0.0115307903266018	1	0.0115307903266018	-1.31863340518151	113	0.170097323596788	-1.12407884888438	-1.27946152906193	-0.184820910628225	1	2865	8	TNL	TN	58.33	0	4	0.00792877	0	0	1	0	0.00	cloud	NA	NA	NA	NA
255.1	0.00266378689704824	0.977777777777778	0.00266378689704824	-1.07356429396775	27	0.112399932633285	-0.896974793051759	-0.956927854069678	-2.39847948869939	0.988237853000394	2778	10	NL	NL	71.43	0	0	0.00140582	0	0	1	41.6	10.37	cloud	NA	NA	NA	NA
256.1	0.0105401844532279	0.763636363636364	0.0105401844532279	1.52993826321899	11	0.224665739158152	1.40043287877605	1.10689882033964	3.39516684884181	0.125169734258795	483	11	TNL	T	53.33	0	2	0.00121384	0	0	1	11.36	6.77	cloud	NA	NA	NA	NA
257.1	0.0206699532296802	1	0.0206699532296802	-1.61147449708536	379	0.123832854977047	-1.51789377992809	-1.57757184966842	0.487189164010668	1	4395	10	TNL	TNL	21.43	0	0	0.0160185	12	0	1	82.9	14.95	cloud	NA	NA	NA	NA
258.1	0.0192100814507454	0.972222222222222	0.0192100814507454	-1.45519926002574	262	0.24306590896079	-1.45844001608242	-1.61091116081988	2.47517300745839	0.392529686239658	3615	9	TNL	TNL	0.00	0	0	0.00638693	2	1	2	87	8.69	cloud	NA	NA	NA	NA
259.1	0.0196759259259259	0.944444444444444	0.0196759259259259	-1.16504880249101	40	0.185654497905633	-1.30664861305757	-1.51177576276279	0.542850317873865	0.686554056090484	576	9	TNL	T	69.23	0	0	0.0051372	0	0	1	35.22	20.28	cloud	NA	NA	NA	NA
260.1	0.0325868504163078	0.916666666666667	0.0325868504163078	-1.03026772663977	43	0.167830650884036	-0.830866295943276	-0.931227537915728	2.13420520257202	0.317588088899653	387	9	NL	N	0.00	0	0	0.0501661	0	0	1	0	0.00	cloud	NA	NA	NA	NA
26.1	0.0196229676978897	0.945724526369688	0.0196229676978897	-1.47496343182359	588	0.0930033243148232	-4.2786978552785	-5.08987891453125	12.8338471136188	9.48446266343321e-06	3720	63	TNL	TNL	91.04	0	62	0.0022262	6	2	2	88.1	19.44	core	AT4G36150.1	100	Leaf+Root	–
261.1	0.00046882325363338	0.222222222222222	0.00046882325363338	-1.08822734260014	1	8.88888888888889	-1.09286307085388	-1.18990462469604	-0.263475946781515	0.907028912128731	474	9	NL	N	69.23	0	0	0.000235	0	0	1	0	0.00	cloud	NA	NA	NA	NA
262.1	0.0538103548574753	1	0.0538103548574753	-0.603361751120117	60	0.359963454077779	-0.00642593625644031	-0.603361751120117	1.57808571543507	1	573	5	TNL	T	33.33	0	0	0.0239639	0	0	1	23.6	12.36	cloud	NA	NA	NA	NA
263.1	0.0584795321637427	0.952380952380952	0.0584795321637427	1.83504024909206	305	0.253508502569439	1.63081932374159	1.3068302288207	5.12202227020096	0.119177233547514	2793	7	CNL	CN	0.00	0	0	0.0112256	1	1	2	35.57	5.77	cloud	NA	NA	NA	NA
264.1	0.00684678016284234	0.892857142857143	0.00684678016284234	0.138030222572779	10	0.188872527469331	0.552240674444079	0.479930533261337	0.298749930306292	0.726841297299929	579	8	TNL	T	8.33	0	0	0.00151	0	0	1	0	0.00	cloud	NA	NA	NA	NA
265.1	0.0127401837928154	0.892857142857143	0.0127401837928154	0.135044987054636	11	0.161295355173691	0.160879774680939	-0.0474086188958518	-0.774658670258044	0.903934724323451	342	8	RNL	R	66.67	0	0	0.00476138	0	0	1	1	1.41	cloud	NA	NA	NA	NA
266.1	0.00304035378662244	0.805555555555556	0.00304035378662244	-0.68913834500995	4	0.142318760638328	-0.261541705869918	-0.264178628281709	-1.99456295373827	0.973339501223096	402	9	TNL	T	69.23	0	0	0.000668133	0	0	1	2.22	1.72	cloud	NA	NA	NA	NA
267.1	0.0116279069767442	0.714285714285714	0.0116279069767442	2.06899112242197	11	0.272727272727273	1.82466174828002	1.51707580466726	4.63123814394591	0.0643106893106893	516	8	TNL	T	50.00	0	0	0.00269746	0	0	1	0.62	0.74	cloud	AT1G57630.1	100	Leaf	–
268.1	0.040374531835206	1	0.040374531835206	0.34004205328788	215	0.16401202979267	0.643688258676792	0.340042053287879	2.34532246642208	1	2670	5	CNL	CNL	22.22	0	0	0.0217891	1	7	2	68.8	23.55	cloud	NA	NA	NA	NA
269.1	0.122161778618732	0.928571428571429	0.122161778618732	2.08670719343162	624	0.265455639812365	1.974162046962	1.66583583605802	9.90827067524108	0.0027359423060372	2718	8	CNL	CNL	41.67	0	0	0.0229704	0	0	1	0.25	0.46	cloud	NA	NA	NA	NA
270.1	0.0577521859671572	1	0.0577521859671572	0.625138190248697	188	0.206461410604279	1.01607026991402	0.853163143007952	1.73207866995158	1	1563	6	CNL	CN	50.00	0	0	0.0426992	2	0	1	5.33	3.50	cloud	NA	NA	NA	NA
27.1	0.00632446474961928	0.93918561607615	0.00632446474961928	-1.17488832034667	123	0.0686022213402292	-2.11881363410501	-2.22176833877506	-1.25538208232227	0.851569748288641	2745	62	NL	NL	0.00	0	0	0.000425207	0	0	1	96.15	16.86	core	AT4G26090.1	100	Leaf	–
271.1	0.0294960361405544	0.952380952380952	0.0294960361405544	-0.181165420148663	202	0.146273204776953	0.0621023824696131	-0.138273176762691	3.77760009329693	0.225828175124388	2709	7	CNL	CNL	36.36	0	0	0.0108442	0	9	2	92.14	5.52	cloud	NA	NA	NA	NA
272.1	0.0181127665790242	0.857142857142857	0.0181127665790242	-1.2807300480912	28	0.218793690228485	-1.08388684638088	-1.31857528439207	1.41887115574112	0.515474793626036	489	7	NL	N	0.00	0	0	0.00758482	0	1	2	0.14	0.38	cloud	NA	NA	NA	NA
273.1	0.038453194489641	0.964285714285714	0.038453194489641	0.18599025477149	254	0.161294795996944	0.384917732974678	0.209310598423355	3.64508988844526	0.236516069705887	2634	8	CNL	CNL	58.33	0	0	0.0114945	4	13	2	67.38	33.57	cloud	NA	NA	NA	NA
274.1	0.0063600782778865	0.464285714285714	0.0063600782778865	-1.65898083479305	16	0.204015292848843	-1.57802954045734	-1.76339491619034	3.46233919184744	0.147278852809081	657	8	NL	N	0.00	0	0	0.00516477	0	1	2	0	0.00	cloud	NA	NA	NA	NA
275.1	0.0159100159100159	0.714285714285714	0.0159100159100159	-0.309420289428417	53	0.201558465019467	0.14035370993932	0.0158265416459323	5.5593704993265	0.0375646463424969	1287	7	TNL	T	0.00	0	0	0.093539	0	0	1	0	0.00	cloud	NA	NA	NA	NA
276.1	0.0431932381617916	0.952380952380952	0.0431932381617916	-0.135488321324095	465	0.161712854490856	0.16148296694113	-0.0198394203864863	5.36517527106494	0.105911434591934	4293	7	TNL	TNL	9.09	0	0	0.0202067	6	1	2	73.71	33.65	cloud	NA	NA	NA	NA
277.1	0.0343020807008677	1	0.0343020807008677	-0.486796105506044	335	0.118888027197092	-0.242809724960305	-0.531386645951155	2.16095312737371	1	3957	6	TNL	TNL	30.00	0	0	0.0283044	4	0	1	88.33	9.87	cloud	NA	NA	NA	NA
278.2	0.0256808532670602	1	0.0256808532670602	-0.363488999198555	157	0.214011264444084	0.201331841185595	-0.363488999198555	2.60097876455751	1	3219	4	TNL	TNL	12.50	0	0	0.0236324	0	0	1	69.25	18.19	cloud	NA	NA	NA	NA
279.1	0.0415478164731896	0.933333333333333	0.0415478164731896	0.310108287998113	273	0.169034422988496	0.580322207108249	0.350495649981558	5.31022583555339	0.111329914238527	3015	6	CNL	CNL	40.00	0	0	0.019507	5	14	2	78.33	38.40	cloud	NA	NA	NA	NA
280.1	0.0301569916027747	0.8	0.0301569916027747	0.927783370711194	165	0.212561447929782	1.06827466756977	0.827403168199504	7.98857237867276	0.0107692596373835	2739	6	CNL	CN	20.00	0	0	0.00848433	0	1	2	82.83	40.58	cloud	NA	NA	NA	NA
28.1	0.00291979198862553	0.952659263588545	0.00291979198862553	-2.50097135954547	144	0.039936956465574	-3.36175177178362	-3.09048509399964	-5.61229848108998	0.998528398147204	3069	59	TNL	TNL	0.00	0	0	0.000697061	3	0	1	91.22	22.43	core	AT5G22690.2	100	Leaf+Root	–
281.1	0.0272203457182595	1	0.0272203457182595	-0.845678295813023	336	0.171032025532336	-0.661889461972268	-0.89608802434188	1.6503355012245	1	4314	7	TNL	TNL	45.45	0	0	0.0262814	6	1	2	81	35.91	cloud	NA	NA	NA	NA
282.1	0.0368409142339896	1	0.0368409142339896	0.0480098637681041	246	0.137211698955023	0.298192703661812	0.0448526078761268	1.92689009356319	1	2946	6	CNL	CNL	60.00	0	0	0.0189134	1	21	2	92	5.90	cloud	NA	NA	NA	NA
283.1	0.00604686318972033	0.80952380952381	0.00604686318972033	1.64954664027866	2	0.285714285714286	1.37407529192759	1.17810379459957	-1.21660184224066	0.94572530976701	189	7	TNL	T	63.64	0	0	0.00120927	0	0	1	0	0.00	cloud	NA	NA	NA	NA
284.1	0.00594109467829604	1	0.00594109467829604	-1.31136372445783	45	0.249141186056921	-1.02529835623014	-1.34771877931289	-0.3125789046778	1	2637	6	TNL	TN	0.00	0	0	0.00222933	0	0	1	30.17	0.41	cloud	NA	NA	NA	NA
285.1	0.108333333333333	1	0.108333333333333	-0.389054393734587	137	0.181826561012777	-0.0241968108995341	-0.389054393734588	1.77518250714671	1	576	5	TNL	T	44.44	0	0	0.129686	2	0	1	0	0.00	cloud	NA	NA	NA	NA
286.1	0.0136876006441224	1	0.0136876006441224	-0.479172877401707	28	0.132298278398172	-0.223888188364229	-0.499830347522374	-0.768768633698702	1	828	6	TNL	T	50.00	0	4	0.004062	0	0	1	12.67	12.69	cloud	NA	NA	NA	NA
287.1	0.00615006150061501	0.9	0.00615006150061501	0.298166347066043	10	0.215638586528478	0.566005772328552	0.298166347066043	0.489716660555756	0.793320105820106	813	5	TNL	T	0.00	0	0	0.0148459	0	0	1	3.2	0.84	cloud	NA	NA	NA	NA
288.1	0.0247619047619048	0.7	0.0247619047619048	-1.26573247307349	91	0.394528451381396	-0.82536526916933	-1.26573247307349	7.12182439426725	0.0210923600571464	1470	5	TNL	TN	55.56	0	0	0.01273	0	0	1	31	15.31	cloud	NA	NA	NA	NA
289.1	0.0405638926784902	1	0.0405638926784902	-1.06545414392626	216	0.324744016525111	-0.642647729951504	-1.06545414392626	2.14920076470344	1	2199	5	CNL	CN	11.11	0	0	0.0404499	1	1	2	35.2	36.20	cloud	NA	NA	NA	NA
2.9	0.00395256916996047	0.845849802371542	0.00395256916996047	0.823726963646077	6	0.168161058042328	0.720703198138441	0.50880347128737	-2.74660963172962	0.979821370169699	522	24	RNL	R	85.71	0	0	0.000417689	0	0	1	40.04	18.75	shell	NA	NA	NA	NA
290.1	0.0438256658595642	1	0.0438256658595642	-0.61272947030942	246	0.238991549649259	-0.228219660105423	-0.61272947030942	2.35295395237468	1	2478	5	NL	NL	33.33	0	0	0.0193701	0	2	2	76	20.29	cloud	NA	NA	NA	NA
29.1	0.00149037231347469	0.920145190562613	0.00149037231347469	-1.86231144658004	34	0.0442932895059597	-3.53533029424819	-3.69745110333822	-13.8167031483659	0.99999979938386	2142	58	TNL	T	75.81	0	0	0.000441363	0	0	1	17.55	8.41	core	AT4G23510.1	20	Root	–
291.1	0.0224089635854342	1	0.0224089635854342	-0.562499048626107	90	0.0846197011762656	-0.183389838138002	-0.562499048626108	1.2995090513482	1	1785	5	CNL	CN	33.33	0	0	0.0188123	0	3	2	48.6	36.92	cloud	NA	NA	NA	NA
292.1	0.00100040016006403	0.5	0.00100040016006403	-0.796843873894098	5	0.433012701892219	-0.188246412117977	-0.796843873894096	2.59804930588788	0.386724386724387	2499	4	CNL	CNL	0.00	0	0	0.0004008	0	0	1	0	0.00	cloud	NA	NA	NA	NA
293.1	0.00779380934763843	0.933333333333333	0.00779380934763842	0.927866591577038	42	0.220623500903507	1.25999966997147	1.10585332603122	2.06548266611536	0.481606537119793	2703	6	TNL	TNL	0.00	0	0	0.00221211	0	0	1	0	0.00	cloud	NA	NA	NA	NA
294.1	0	0	0	NA	NA	NA	NA	NA	NA	NA	1011	5	CNL	CN	55.56	0	0	0	0	0	1	0	0.00	cloud	NA	NA	NA	NA
296.1	0.00324976787372331	1	0.00324976787372331	0.673839616718867	6	0.21650635094611	0.939157126003059	0.673839616718867	-1.01239571897956	1	1077	4	NL	N	50.00	0	0	0.00112	0	0	1	18.5	8.10	cloud	NA	NA	NA	NA
297.1	0.0335200746965453	1	0.0335200746965453	1.18376717853713	259	0.233689949891926	1.41651887931438	1.18376717853713	2.64012812709225	1	4284	5	TNL	TNL	44.44	0	0	0.0212343	5	0	1	93.6	4.56	cloud	NA	NA	NA	NA
298.1	0.0266805990943922	0.9	0.0266805990943922	-0.50889242445206	171	0.265608472907531	-0.133492378929609	-0.508892424452061	5.22595612845357	0.120202544319462	2871	5	CNL	CNL	22.22	0	0	0.0119657	1	2	2	71.6	36.87	cloud	NA	NA	NA	NA
299.1	0.0441429801894918	1	0.0441429801894918	0.400725211991496	181	0.162461708289549	0.855627776454214	0.400725211991497	2.8202817215062	1	2322	4	TNL	T	12.50	2	0	0.090498	1	1	2	73.5	20.07	cloud	NA	NA	NA	NA
