idnew alnlength idold status use NLRs majorclass majorsubclass pairs putpairs IDs paralogs_ogold nuc.diversity.within hap.diversity.within Pi Tajima.D n.segregating.sites Rozas.R_2 Fu.Li.F Fu.Li.D Fu.F_S Strobeck.S
240.1 2934 240 orthogroup 1 14 TNL TNL 0 0 0 none 0.0145161991737334 0.80952380952381 0.0145161991737334 0.965251669093279 46 0.161934709678563 0.0522204829469276 -0.459140485334731 6.53623609518095 0.00632734863456596
24.1 4839 24 orthogroup 1 63 TNL TN 0 0 0 none 0.0238751147842057 0.4 0.0238751147842057 -1.26180423158394 65 0.4 -0.821397349224857 -1.26180423158394 10.2184442671248 0.00201301465669282
241.1 4428 241 orthogroup 1 14 TNL TNL 0 0 0 none 0.00940335047509074 0.785067873303167 0.00940335047509074 -2.12141451623321 107 0.0523503708078627 -2.60150734899277 -2.29331820545616 2.71149740204952 0.115887629521216
242.1 3600 242 orthogroup 1 14 TNL TN 0 0 0 none 0.0129935209258178 0.839539007092199 0.0129935209258178 0.615418988415108 59 0.130942009154494 1.23866617356126 1.26535600329559 5.14907946267242 0.0141817031492665
243.1 1917 243 orthogroup 1 14 TNL TN 0 13 0 none 0.00149555120843062 0.939767779390421 0.00149555120843062 -1.75146059432729 39 0.0512289967400434 -3.38939619513396 -3.57062465364558 -19.3401085939904 0.999999999389856
2.44 543 2 orthogroup 1 10 RNL R 0 0 0 both 0.0286383175127482 0.928156748911466 0.0286383175127482 0.906568140957149 108 0.134744283104277 0.392146088012979 -0.0659348396559169 4.20613226850691 0.030046211213686
244.1 2649 244 orthogroup 1 12 CNL CN 0 0 0 none 0.0232503747655263 0.923232323232323 0.0232503747655263 -0.934725059871249 370 0.0795962157790934 -0.397704963747959 0.0101137084348077 15.1272676650806 1.19380606028117e-06
2.45 543 2 orthogroup 1 5 RNL R 0 0 0 both 0.0188365111561866 0.88156862745098 0.0188365111561866 0.0667224443835299 362 0.110170641941551 -1.62089900574703 -2.32217636267962 26.0518802717088 3.97491111325282e-11
245.1 2832 245 orthogroup 1 13 TNL TN 0 1 1 none 0.00995650205483392 0.706636500754148 0.00995650205483392 0.42213126872402 24 0.118916393135877 -0.676781537895075 -1.16485506518048 0.286244101934284 0.567955620606333
246.1 1944 246 orthogroup 1 13 TNL TN 0 0 0 none 0.0501222475450749 0.975541579315164 0.0501222475450749 2.36532169494525 704 0.179367088952525 1.91560933352655 1.08813542669812 22.4390459776361 1.39147262700893e-09
248.1 819 248 orthogroup 1 11 TNL T 0 0 0 none 0.005209843474579 0.827012025901943 0.005209843474579 -0.858155237867398 25 0.0786899141857367 -1.75841475234389 -1.8912393870838 -3.1092005336589 0.981007815132131
249.1 2808 249 orthogroup 1 11 CNL CNL 0 0 0 none 0.00412749369410686 0.817176870748299 0.00412749369410686 -2.22241360152106 42 0.0697917749631477 -3.82406865891281 -3.88431880481164 -6.57063449512362 0.999576290485532
250.1 1020 250 orthogroup 1 11 NL N 0 0 0 none 0.00724797038503125 0.912513842746401 0.00724797038503125 -0.55064946325706 125 0.0947325339553629 -1.37082376248678 -1.575351440554 0.89589787073211 0.411633713222493
25.1 2529 25 orthogroup 1 12 NL NL 0 12 0 both 0.0160420215786485 1 0.0160420215786485 -0.872360647618892 113 0.377087475749097 -0.233891592117864 -0.87236064761889 2.21024475444111 1
251.1 3693 251 orthogroup 1 8 TNL TNL 0 2 0 none 0.00357686453576865 0.9 0.00357686453576865 -1.10301863018571 23 0.244137306806373 -0.675989745706479 -1.10301863018572 1.50244217638283 0.603679314671256
2.52 951 2 orthogroup 1 10 RNL R 0 0 0 both 0.00160915901656642 0.722222222222222 0.00160915901656642 -1.3907446559135 13 0.149404667576182 -1.21339312682343 -1.30030477370521 0.316058994185909 0.706212934964084
25.2 2529 25 orthogroup 1 46 NL NL 0 43 0 both 0.00294009555310548 0.805555555555556 0.00294009555310548 -1.71722309781561 33 0.167506302543202 -1.6804386964778 -1.80697703453851 2.40591565147075 0.259920326586993
252.1 2592 252 orthogroup 1 10 CNL CN 0 0 0 none 0.0101224105461394 0.8 0.0101224105461394 -1.5263319619532 43 0.278881288634881 -1.23276348441739 -1.56662338091316 3.38799143968056 0.195347145893301
25.3 2529 25 orthogroup 1 3 NL NL 0 3 0 both 0.00265755504935459 0.644444444444444 0.00265755504935459 -0.268796817963822 21 0.155401608305531 0.814472925082367 0.993923910415794 4.14084425374358 0.0754534460524044
254.1 2865 254 orthogroup 1 8 TNL TN 0 4 0 none 0.00420006344506715 0.936326530612245 0.00420006344506715 -1.79419018305938 131 0.0628785766261508 -4.26362397808108 -4.76849586226381 -3.00542907051832 0.976095358996546
255.1 2808 255 orthogroup 1 11 NL NL 0 0 0 none 0.0130647662361056 0.987049028677151 0.0130647662361056 -1.83866965758059 386 0.0603278015815 -3.79680797669015 -4.11182396303596 -3.32848577653661 0.985281073318792
256.1 483 256 orthogroup 1 11 TNL T 0 2 0 none 0.0945005185536747 0.920816326530612 0.0945005185536747 3.35841532060189 255 0.213393228220422 2.5300385353574 1.33661841269664 27.1482977721191 1.43102842042585e-11
257.1 4290 257 orthogroup 1 9 TNL TNL 0 0 0 none 0.00580969331541414 0.922705314009662 0.00580969331541414 -2.14282408407595 246 0.0781717264386834 -3.72041893801007 -3.81761604459103 2.97048405333824 0.0907432474559045
258.1 3615 258 orthogroup 1 9 TNL TNL 0 0 0 none 0.00998179937674618 0.983156028368794 0.00998179937674618 -1.51039209464863 240 0.0786877604318523 -2.52022916158119 -2.56529336464066 -1.57162879949614 0.89782464068253
259.1 576 259 orthogroup 1 9 TNL T 0 0 0 none 0.0132244659911059 0.973737373737374 0.0132244659911059 0.484685840135788 191 0.12656185235803 0.837573846761293 0.79810936055046 2.89240678655425 0.0987413825236751
260.1 501 260 orthogroup 1 10 NL N 0 0 0 none 0.00205921879741622 0.953535353535354 0.00205921879741622 -2.61525365438598 135 0.0670654520258041 -4.92708188905613 -5.1655111144663 -5.89840457977543 0.999042398300472
26.1 3720 26 orthogroup 1 63 TNL TNL 62 0 0 none 0.00844020207908287 0.710992907801418 0.00844020207908287 -2.64454162780851 66 0.121346094488352 -5.75062443213306 -6.24480200862981 -0.220357915962088 0.701896358554457
261.1 498 261 orthogroup 1 10 NL N 0 0 0 none 0.00626351398479459 0.944927536231884 0.00626351398479459 -2.48859510902655 140 0.0964920369267229 -5.21129618356388 -5.62854808294953 -8.52918638973237 0.999944294804709
262.1 573 262 orthogroup 1 5 TNL T 0 0 0 both 0.0210554877221544 0.977777777777778 0.0210554877221544 0.950129368173973 120 0.139388315696235 0.613968560757332 0.219324246578494 -1.6207331575529 0.904890208720861
263.1 2793 263 orthogroup 1 8 CNL CN 0 0 0 none 0.0010410388836338 0.910569105691057 0.0010410388836338 -2.32316711946138 46 0.0674217985608033 -4.61247465291095 -4.88465169320311 -6.71617897706407 0.999653377654571
264.1 579 264 orthogroup 1 8 TNL T 0 0 0 none 0.0138886290357787 0.841437632135307 0.0138886290357787 -2.47336116975202 433 0.0389456716150626 -1.78018873804461 -0.983959632260524 8.5094884822365 0.000667771441726669
265.1 342 265 orthogroup 1 8 RNL R 0 0 0 none 0.00200226518890057 0.956560283687943 0.00200226518890057 -2.51444575678447 95 0.0570036650673353 -5.17433670062515 -5.55694266613458 -12.4533513334019 0.99999915500401
267.1 516 267 orthogroup 1 8 TNL T 0 0 0 none 0.00922969931964756 0.980573543015726 0.00922969931964756 -1.19820064854185 44 0.0678899976688878 -1.3044504502806 -1.10253486470124 -23.1136025104098 0.999999999989465
268.1 2670 268 orthogroup 1 5 CNL CNL 0 0 0 simple 0.00335790335790336 0.745454545454545 0.00335790335790336 0.335793876328056 4 0.17872366592125 0.499716899629851 0.406090241249227 0.111425587613132 0.74732849756508
269.1 2718 269 orthogroup 1 7 CNL CNL 0 0 0 none 0.00197924256407765 0.907563025210084 0.00197924256407765 -1.34193078329798 34 0.0776733524026482 -2.34394246569998 -2.42425908363741 -3.26804205428451 0.985024609368427
270.1 1563 270 orthogroup 1 6 CNL CN 0 0 0 none 0.0480901645285207 0.857142857142857 0.0480901645285207 -1.7348870866895 439 0.337471067322727 -1.58424725231859 -1.84628444465578 8.06362321585254 0.00961969975911129
27.1 2745 27 orthogroup 1 62 NL NL 0 0 0 none 0.000843717549325026 1 0.000843717549325026 -0.0650102494825903 4 0.223412610307575 0.345251478974884 -0.0650102494825881 -1.74087334584597 1
271.1 2709 271 orthogroup 1 7 CNL CNL 0 0 0 none 0.0652951910967178 0.957575757575758 0.0652951910967178 3.07967570400308 612 0.208039657262573 2.50073273764517 1.48941296733576 33.4787040316556 4.19910780982726e-14
272.1 717 272 orthogroup 1 8 NL N 0 0 0 none 0.00307605673459332 0.991869918699187 0.00307605673459332 -1.91304141512378 79 0.0515588512214875 -2.94782703556454 -2.90457654402742 -26.0870014586203 0.999999999999669
273.1 2634 273 orthogroup 1 8 CNL CNL 0 0 0 none 0.00289531798566327 0.940766550522648 0.00289531798566327 -2.11098763152911 144 0.0530296851880924 -2.57506132423703 -2.2906726526998 0.216159795000753 0.579702211540525
274.1 459 274 orthogroup 1 7 NL N 0 0 0 none 0.00329770437541283 0.889258028792912 0.00329770437541283 -1.30669825941151 61 0.0736707006435249 -2.21400641747331 -2.26438707828322 -1.9797585180378 0.933920303020009
275.1 1725 275 orthogroup 1 8 TNL T 0 0 1 none 0.00125730994152047 0.792307692307692 0.00125730994152047 -1.78143834663597 14 0.0487659503530096 -2.63362085325671 -2.55664822644634 -9.60868438061733 0.999988075938675
276.1 4407 276 orthogroup 1 7 TNL TNL 0 0 0 none 0.00247851724748403 0.824622531939605 0.00247851724748403 -2.29853978022639 21 0.0373177259260912 -3.46544687270874 -3.36995039330112 -16.421812792004 0.99999999116693
277.1 3957 277 orthogroup 1 7 TNL TNL 0 0 0 none 0.0120314540742094 0.914102564102564 0.0120314540742094 0.423959308600011 174 0.125646296460551 -0.443854133373384 -0.89272794083086 7.84745139471598 0.00128845435101255
278.1 3102 278 orthogroup 1 3 TNL TNL 0 0 0 complex 0.0102716964109758 0.977058029689609 0.0102716964109758 0.248294704203287 220 0.122034290172323 0.448738065968797 0.405184264197182 0.821854729341763 0.450652355441699
279.1 2997 279 orthogroup 1 6 CNL CNL 0 0 0 none 0.00507883093413099 1 0.00507883093413099 -0.243814951249252 51 0.224249451842619 0.296649559981095 -0.243814951249251 1.44365766482987 1
2.8 435 2 orthogroup 1 10 RNL R 0 0 0 both 0.0107806837808738 0.379800853485064 0.0107806837808738 -2.90585279159562 492 0.146977867033284 -5.82575290009959 -6.21225736008607 20.585797359744 1.18229878995643e-08
280.1 2739 280 orthogroup 1 7 CNL CN 0 0 0 none 0.0162839928350432 0.9 0.0162839928350432 -0.0964080645526567 211 0.20005389988195 0.244211586529835 -0.096408064552658 5.73605025195049 0.0938337342937826
28.1 3069 28 orthogroup 1 59 TNL TNL 0 0 0 none 0.0215937420693567 1 0.0215937420693567 -0.459309302444571 479 0.140190413149186 -0.457655926432929 -0.648307008861168 1.40139723265388 1
281.1 4314 281 orthogroup 1 7 TNL TNL 0 0 0 none 0.00555690595797548 1 0.00555690595797548 -1.20315804357095 114 0.086216197531559 -1.15495228716219 -1.07731422418734 -4.64393896954428 1
282.1 2946 282 orthogroup 1 6 CNL CNL 0 0 0 none 0.00368324125230203 0.952380952380952 0.00368324125230203 -0.917149954747966 35 0.160538452565691 -0.634394025739945 -0.83024619191045 0.465636076527732 0.776599870717518
283.1 189 283 orthogroup 1 7 TNL T 0 0 0 none 0.007446392407832 0.986486486486487 0.007446392407832 0.9725223067958 115 0.146784140731151 0.943067852665142 0.659795054655728 -1.93837667855466 0.938688882473068
284.1 2637 284 orthogroup 1 6 TNL TN 0 0 0 none 0.025825015735995 0.981818181818182 0.025825015735995 0.184040917512293 221 0.150165294914123 0.337426223481196 0.20206461981103 1.8888978763158 0.489696270622147
285.1 570 285 orthogroup 1 4 TNL T 0 0 0 none 0.0578095995757094 1 0.0578095995757094 -0.339094353818298 413 0.110322380144257 0.224056776733664 -0.339094353818298 3.58434010656168 1
286.1 828 286 orthogroup 1 6 TNL T 0 4 0 none 0.0253270538984825 1 0.0253270538984825 -0.412159123668616 236 0.115729950447684 -0.12936315258926 -0.398066553610002 1.80617602150541 1
287.1 813 287 orthogroup 1 5 TNL T 0 0 0 none 0.033424886205926 0.973262032085562 0.033424886205926 1.4738195499541 326 0.165484107981829 1.04886284778725 0.523482680020727 5.16182095737875 0.0180979551759236
288.1 1965 288 orthogroup 1 6 TNL TN 0 0 0 none 0.00854263354263354 0.884384384384384 0.00854263354263354 -1.96892763772822 42 0.0834824191813561 -3.43295609653117 -3.52184675890917 -0.715832100899789 0.800323898893351
289.1 2208 289 orthogroup 1 5 CNL CN 0 0 0 none 0.00281879661744406 0.86096256684492 0.00281879661744406 -2.54015206850597 99 0.0742301654631625 -4.01927470967366 -4.00553289239072 -1.95898130792852 0.937419533294731
290.1 2817 290 orthogroup 1 6 NL NL 0 0 0 none 0.0115770240950097 0.89047619047619 0.0115770240950097 0.00354541431319685 100 0.114132108247552 -0.388818351807652 -0.574521318512802 4.06815908387742 0.0390108165094057
29.1 1905 29 orthogroup 1 41 TNL T 0 0 0 simple 0.0136169007514037 0.96011396011396 0.0136169007514037 -2.26405851875575 419 0.159972887838952 -4.2048202474652 -4.43203353423814 1.63961701155591 0.302989545796898
291.1 2040 291 orthogroup 1 6 CNL CN 0 0 0 none 0.00287511230907457 1 0.00287511230907457 -0.968504163089896 23 0.161045731977845 -0.554658252887368 -0.968504163089897 -0.392569453738253 1
29.2 2049 29 orthogroup 1 17 TNL T 0 0 0 simple 0.0044919905422744 0.507936507936508 0.0044919905422744 -2.88496065956496 290 0.156317077620631 -5.68563699685162 -6.03234693787964 12.6519581023515 2.01447156573668e-05
292.1 2499 292 orthogroup 1 5 CNL CNL 0 0 0 none 0.00869819518716577 0.971479500891266 0.00869819518716577 -0.144439787495561 142 0.111570319605919 -0.904097214669577 -1.17969108834793 0.786877774571323 0.460431256112085
293.1 2703 293 orthogroup 1 6 TNL TNL 0 0 0 none 0.0177125630614003 0.915873015873016 0.0177125630614003 0.9220186397711 30 0.147701149154843 0.484428610288924 0.104750015458456 0.892463566910179 0.430321065909667
294.1 1011 294 orthogroup 1 6 CNL CN 0 0 0 none 0.00671783865061176 0.974789915966387 0.00671783865061176 -1.06937971369019 134 0.0776923920664602 -1.09309802578408 -0.924298921185585 -3.35164962627396 0.986924336562247
296.1 1077 296 orthogroup 1 4 NL N 0 0 0 none 0.00210923882507319 0.869875222816399 0.00210923882507319 -1.98725642985236 56 0.0509887654680591 -1.25025183303902 -0.652131380801539 -0.920868099294546 0.830773271693581
297.1 4281 297 orthogroup 1 4 TNL TNL 0 0 0 none 0.0238567493112948 1 0.0238567493112948 1.0263620953543 159 0.228537397801196 1.2705982603505 1.0263620953543 2.11845022211145 1
298.1 2871 298 orthogroup 1 4 CNL CNL 0 0 0 none 0.0309512822203178 0.954545454545455 0.0309512822203178 -0.475356123740503 430 0.118960979365405 -0.400034334929582 -0.487532202519064 4.56657481459788 0.0814513859797809
299.1 2277 299 orthogroup 1 5 TNL T 0 0 2 none 0.022267946959305 0.833333333333333 0.022267946959305 0.275022525630463 145 0.213807779745917 0.746766546777757 0.275022525630463 6.45973367643676 0.0702888475321901
300.1 2820 300 orthogroup 1 4 CNL CN 0 0 0 none 0.00381820291322554 0.454545454545455 0.00381820291322554 -1.08224321136534 12 0.0770229594222647 -0.358400128181253 0.0115795253635507 0.483579734457433 0.586359703029129
30.1 3699 30 orthogroup 1 56 TNL TNL 0 0 0 complex 0.0572310405643739 1 0.0572310405643739 -0.489548167426313 416 0.185968656919457 0.0949559509359427 -0.489548167426313 3.57660090247447 1
301.1 2529 301 orthogroup 1 4 CNL CNL 0 0 0 none 0.0150189193635573 0.984615384615385 0.0150189193635573 -0.797876672084263 469 0.0970515829046804 -0.767790064572554 -0.680364470092294 1.80433924172422 0.310128473888104
30.2 3255 30 orthogroup 1 4 TNL TNL 0 0 0 complex 0.00143617336046358 0.956709956709957 0.00143617336046358 -1.60296879785549 34 0.0880915474904921 -1.74786862112418 -1.59869654426046 -5.03078944592512 0.998432470206661
302.1 2898 302 orthogroup 1 5 TNL TNL 0 0 0 none 0.00472910927456382 1 0.00472910927456382 -0.479334270717273 33 0.225681861978853 0.0940373025091308 -0.479334270717274 0.946679362728281 1
303.1 2985 303 orthogroup 1 4 CNL CNL 0 0 0 none 0.0056406124093473 1 0.0056406124093473 -0.633223038581949 41 0.304389853032895 -0.0334956729755508 -0.633223038581949 1.16698061553187 1
304.1 1146 304 orthogroup 1 5 CNL CN 0 0 1 none 0.0224221453287197 1 0.0224221453287197 0.417032047996075 192 0.238264030570896 0.713858850068949 0.417032047996075 2.23829731182869 1
306.1 4293 306 orthogroup 1 5 TNL TNL 0 0 0 none 0.0233944924935245 0.974358974358974 0.0233944924935245 -0.395838317041711 320 0.125252790287362 -0.381651320985936 -0.477819691239107 3.32044060978638 0.173229493324049
307.1 606 307 orthogroup 1 4 TNL T 0 0 0 none 0.0341175918098995 1 0.0341175918098995 0.000578479921362334 339 0.151634367527125 0.166431182834592 -0.0589101569890571 1.82526117519244 1
308.1 3021 308 orthogroup 1 4 TNL TNL 0 0 0 none 0.000306372549019608 0.0588235294117647 0.000306372549019608 -1.13782891736397 1 33.9705882352941 -1.74066688293222 -1.72294499459335 -1.31506215685125 0.977973175650117
309.1 1455 309 orthogroup 1 5 CNL CN 0 0 0 none 0.00904055214905655 0.995698924731183 0.00904055214905655 -1.56734778248576 199 0.0664852227880368 -1.69823929669632 -1.47573180224267 -7.17431146585685 0.999905246563745
3.10 3105 3 orthogroup 1 9 CNL CNL 0 0 0 both 0.0415758896151053 1 0.0415758896151053 1.19685970563952 253 0.214461280074581 1.41109560236897 1.22396776518593 1.02383946992281 1
310.1 1143 310 orthogroup 1 5 TNL T 2 1 0 none 0.0407447973713034 1 0.0407447973713034 1.06559270362229 204 0.225956465918948 1.30753408416113 1.06559270362229 2.38106484169197 1
3.11 2742 3 orthogroup 1 4 CNL CNL 0 0 0 both 0.0241390736917234 1 0.0241390736917234 -0.524499257523584 318 0.128114491345288 -0.421377046985469 -0.576536218896013 0.927528814484106 1
31.1 2580 31 orthogroup 1 56 RNL RCNL 0 0 0 complex 0.00718561241324771 0.783908045977011 0.00718561241324771 -2.07845032739208 54 0.110575405035774 -3.84456394723714 -4.02971134828893 -2.35230985249298 0.961010020716496
312.1 3309 312 orthogroup 1 5 NL N 0 0 0 both 0.00475979443161586 0.952688172043011 0.00475979443161586 -1.32490772627897 81 0.0717322928324041 -2.6925830269088 -2.90933188430812 -2.14203568064464 0.950160944089476
3.13 3147 3 orthogroup 1 7 CNL CNL 0 0 0 both 0.0246098995230819 0.978260869565217 0.0246098995230819 -0.85949337612366 329 0.0933258658526326 -0.968903535072965 -0.924377888368856 2.29151421720661 0.215907117011197
313.1 747 313 orthogroup 1 5 CNL CN 0 0 0 none 0.00339364155215409 0.91304347826087 0.00339364155215409 -0.26681397486168 19 0.12244326425689 -0.901914651074449 -1.10536620832893 -1.21431925287645 0.88464467622026
314.1 1200 314 orthogroup 1 5 TNL T 0 5 0 none 0.00867208672086721 0.9 0.00867208672086721 -1.22187298057666 16 0.309737792334097 -0.782172367060875 -1.22187298057666 0.883155887041666 0.72391189412466
315.1 3378 315 orthogroup 1 3 TNL TNL 0 0 0 none 0.00284197447193042 0.990769230769231 0.00284197447193042 -1.88833475224885 72 0.0528798668333456 -2.40556668534576 -2.27509256814166 -11.2032292997189 0.999998692222823
3.18 2991 3 orthogroup 1 10 CNL CNL 0 0 0 both 0.011811286688134 0.990147783251232 0.011811286688134 -0.509977205686413 185 0.101959424401875 -0.578452775607217 -0.565120484622256 -2.84121831164259 0.983937984219361
318.1 1737 318 orthogroup 1 4 NL N 0 0 0 none 0.0164102564102564 0.929230769230769 0.0164102564102564 -0.130403277833127 183 0.119870610497725 0.441641168204636 0.565750685357905 2.92126585751018 0.120756812284784
3.19 2931 3 orthogroup 1 8 CNL CNL 0 0 0 both 0.00308106448457326 0.606837606837607 0.00308106448457326 -2.61730081308796 60 0.160493089621079 -4.21754192832693 -4.26495872050491 0.796978146906585 0.484671327408567
319.1 2973 319 orthogroup 1 4 NL NL 0 0 0 none 0.00629793602294694 0.982758620689655 0.00629793602294694 -1.85734746282752 91 0.0590426671981291 -2.71916166384778 -2.67837447536303 -8.28945984713967 0.999956887619844
3.2 2859 3 orthogroup 1 12 CNL CNL 0 0 0 both 0.0164912340561043 0.766381766381766 0.0164912340561043 -2.68722843354979 103 0.159046730140213 -4.66587083044413 -4.8170525635878 0.586007158649993 0.524051773646837
320.1 3204 320 orthogroup 1 3 TNL TL 0 0 0 none 0.00691731636695292 0.896825396825397 0.00691731636695292 -0.699947089847311 95 0.117993249655317 -1.05263988650916 -1.09163757622893 8.18156614435257 0.00122696108441947
32.1 2565 32 orthogroup 1 47 RNL RN 0 0 0 complex 0.00266933600266934 0.279202279202279 0.00266933600266934 -1.88848619999683 4 0.0888116948761615 -2.90289230547419 -2.90197919051132 -4.19881664799611 0.997829611422446
321.1 2070 321 orthogroup 1 4 NL NL 0 0 0 none 0.00376752379683498 0.909090909090909 0.00376752379683498 0.235764960405062 42 0.129148019584954 -0.316533861227001 -0.597797931950817 -0.946803141342754 0.851815048794546
32.2 2445 32 orthogroup 1 14 RNL RN 0 0 0 complex 0.0389483310470965 0.883333333333333 0.0389483310470965 -1.54324482061485 696 0.0794589599135029 0.536499145769199 1.38612927004193 15.0895533658893 2.87971877408493e-06
325.1 2406 325 orthogroup 1 4 NL NL 0 0 0 none 0.00961938745168005 0.794736842105263 0.00961938745168005 -1.3774855156607 55 0.0880004729524368 0.437719314223699 1.09532609577467 3.5840281840729 0.0764850153614722
326.1 1191 326 orthogroup 1 4 NL N 0 0 0 none 0.00605355758334824 0.829710144927536 0.00605355758334824 -2.1286757170649 14 0.0467324235298515 -2.53213368974762 -2.34917547178057 -10.7082470193386 0.99999730202365
3.3 3897 3 orthogroup 1 22 CNL CNL 0 0 0 both 0.0295373560679683 0.748917748917749 0.0295373560679683 -2.60380732357024 1206 0.165094857840771 -3.98341905154373 -4.02489694587657 22.2264352896093 4.61123174491618e-09
33.1 2883 33 orthogroup 1 59 NL N 0 0 0 none 0.0074931129476584 0.66403162055336 0.0074931129476584 -1.91905545682029 45 0.0762039259061327 -1.1894428284849 -0.718217529258009 2.99539171627658 0.120346629225503
3.4 4113 3 orthogroup 1 26 CNL CNL 0 1 0 both 0.00523182957393484 0.863157894736842 0.00523182957393484 -0.967246358498668 29 0.0908515244382575 -1.36978946120041 -1.4186076267721 -0.177699484986186 0.726377840625474
34.1 2298 34 orthogroup 1 55 TNL TN 0 0 0 none 0.0333116244620669 0.961904761904762 0.0333116244620669 1.18989482894653 347 0.176474290214607 1.65131024277557 1.4930188848225 5.95938475422583 0.0139386006742818
35.1 2433 35 orthogroup 1 61 RNL RN 0 0 0 none 0.0386984734810822 0.948616600790514 0.0386984734810822 0.345374634079761 570 0.145143103475395 1.41470389434274 1.58812545986504 15.5411434907412 2.37722622561156e-06
36.1 3276 36 orthogroup 1 59 TNL TNL 0 0 0 none 0.0065539865924975 0.842105263157895 0.0065539865924975 -1.86294686187115 156 0.120123675269389 -2.32035162789124 -2.24368680226904 9.11278427499735 0.000689504834443364
3.7 2643 3 orthogroup 1 5 CNL CNL 0 0 0 both 0.00248435625587654 0.865942028985507 0.00248435625587654 -0.769660087429422 21 0.102341030036799 -0.676709317524036 -0.58631485066684 0.104370811637251 0.658107486184745
37.1 3984 37 orthogroup 1 63 TNL TNL 0 0 0 none 0.00502834487676929 0.573122529644269 0.00502834487676929 -2.62699876165265 55 0.184857629743967 -4.26187865237418 -4.35829680479845 2.03490737126052 0.243039891859029
3.8 2826 3 orthogroup 1 4 CNL CNL 0 0 0 both 0.0111138927939436 0.941520467836257 0.0111138927939436 -2.35149820283186 241 0.185762217703588 -3.32540032681621 -3.33817033140677 3.56954459611987 0.0812567441939421
38.1 1137 38 orthogroup 1 57 TNL TN 0 0 0 none 0.0033211681193744 0.926406926406926 0.0033211681193744 -0.660137693614808 39 0.0991590309163366 -1.56948697675466 -1.80230491287052 -1.59891756559263 0.923444307323744
3.9 2826 3 orthogroup 1 5 CNL CNL 0 0 0 both 0.00884582552969206 0.910526315789474 0.00884582552969206 0.648599886960898 112 0.149451182842493 0.144963314893872 -0.202384373986211 3.79258674718682 0.0673989669828181
39.1 5784 39 orthogroup 1 60 TNL TNL 0 0 0 none 0.0238845144356955 1 0.0238845144356955 0.0504819466231244 113 0.160411503875541 0.377051771328836 0.0504819466231232 1.63372825164544 1
40.1 3321 40 orthogroup 1 62 TNL TN 0 0 0 none 0.0917785917785918 1 0.0917785917785918 -0.27407675094031 283 0.262493541744825 0.279263159778367 -0.27407675094031 3.2089305075628 1
4.10 4809 4 orthogroup 1 5 TNL TNL 0 0 0 both 0.0233065765385157 1 0.0233065765385157 -0.754851500624983 109 0.256300996826931 -0.133692780919937 -0.754851500624982 2.18558911020888 1
4.11 4323 4 orthogroup 1 4 TNL TNL 0 0 0 both 0.00586094866796621 0.91578947368421 0.00586094866796621 -1.07358222475984 46 0.114505228735174 -1.31273244489974 -1.2994824218806 0.477026013655333 0.575056079987164
41.1 7461 41 orthogroup 1 55 TNL TNLX 44 6 55 complex 0.0271294355151797 1 0.0271294355151798 -0.584033434055081 373 0.130690779926393 0.172545159970368 0.257337542025272 0.783393157617237 1
4.13 8235 4 orthogroup 1 6 TNL TNL 0 0 0 both 0.0069584343036213 0.976190476190476 0.0069584343036213 -1.71490472514895 210 0.0913666899292628 -3.02235186848794 -3.20818783294679 0.116637891982812 0.688513677699574
41.3 5709 41 orthogroup 1 5 NL NLX 0 0 5 complex 0.021854445151708 1 0.021854445151708 -0.779882867206402 204 0.338528219278662 -0.154504613183185 -0.779882867206401 2.82523411287499 1
4.14 4572 4 orthogroup 1 10 TNL TNL 0 0 0 both 0.0437777287545653 0.972222222222222 0.0437777287545653 0.0227709406170159 537 0.141263732199822 0.0636415642616161 -0.133598129947206 4.40308051010668 0.163789367320713
4.19 4161 4 orthogroup 1 7 TNL TNL 0 0 0 both 0.029251012145749 1 0.029251012145749 -0.722880238167993 399 0.147816353327671 -0.328890024071588 -0.722880238167994 2.83286899461889 1
4.20 4224 4 orthogroup 1 8 TNL TNL 0 0 0 both 0.0676189531461826 0.911764705882353 0.0676189531461826 -0.634417999388333 953 0.142148891409857 -1.28520470392873 -1.49478949648797 15.039330212346 6.77657296711344e-06
42.1 3741 42 orthogroup 1 13 TNL TNL 1 1 0 complex 0.0136541770528699 0.830065359477124 0.0136541770528699 -1.59720133516611 76 0.16561000856363 -2.51023980406795 -2.63746921104751 4.33565406120996 0.0436190416202168
42.2 3885 42 orthogroup 1 43 TNL TNL 0 0 0 complex 0.000980565892846594 0.842105263157895 0.000980565892846594 -1.58109078413839 12 0.103716481573659 -2.15646751017141 -2.16634698908646 -4.98824606706333 0.998590893417463
42.3 4050 42 orthogroup 1 6 TNL TNL 0 0 0 complex 0.00900459032886877 0.859649122807018 0.00900459032886877 1.64361247594833 10 0.205311468632115 1.34239779844263 0.94372688529774 0.905697976304445 0.488916216640865
4.24 4203 4 orthogroup 1 7 TNL TNL 0 0 0 both 0.0304951690821256 1 0.0304951690821256 -0.848019118167868 541 0.0957316424715842 -1.09210532876277 -1.17997620104211 -0.116575638371298 1
4.29 4182 4 orthogroup 1 12 TNL TNL 0 0 0 both 0.00560926124835899 0.485380116959064 0.00560926124835899 1.5082605770774 8 0.201503944484884 1.16993554219573 0.78844456065382 5.18963556471209 0.0311139201477586
